ACCOUNT,AMOUNT,SOURCE,Fabricated_JE,TYPE,ACCOUNT_DC,D/C,AMOUNT_POSITIF
2170,-44779.52,1,0,0,2170_C,C,44779.52
2280,-12165.9,1,0,0,2280_C,C,12165.9
2158,12165.9,1,0,0,2158_D,D,12165.9
2171,-6452.14,1,0,0,2171_C,C,6452.14
3135,6452.14,1,0,0,3135_D,D,6452.14
3138,24475.31,5,0,0,3138_D,D,24475.31
2116,-22073.41,5,0,0,2116_C,C,22073.41
1123,-24475.31,5,0,0,1123_C,C,24475.31
3170,22073.41,5,0,0,3170_D,D,22073.41
3115,-49545.09,5,0,0,3115_C,C,49545.09
3150,49545.09,5,0,0,3150_D,D,49545.09
2189,26684.57,5,0,0,2189_D,D,26684.57
2105,-1085.94,5,0,0,2105_C,C,1085.94
2126,-26684.57,5,0,0,2126_C,C,26684.57
2253,1085.94,5,0,0,2253_D,D,1085.94
2147,-36957.59,6,0,0,2147_C,C,36957.59
2278,44027.21,6,0,0,2278_D,D,44027.21
2212,36957.59,6,0,0,2212_D,D,36957.59
3127,-44027.21,6,0,0,3127_C,C,44027.21
3185,4988.03,6,0,0,3185_D,D,4988.03
2109,-4988.03,6,0,0,2109_C,C,4988.03
2291,40882.62,2,0,0,2291_D,D,40882.62
2288,-40882.62,2,0,0,2288_C,C,40882.62
3215,45344.1,3,0,0,3215_D,D,45344.1
2116,-45344.1,3,0,0,2116_C,C,45344.1
3129,5870.75,3,0,0,3129_D,D,5870.75
3208,-5870.75,3,0,0,3208_C,C,5870.75
2242,-47680.49,3,0,0,2242_C,C,47680.49
3149,47680.49,3,0,0,3149_D,D,47680.49
2125,2793.15,1,0,0,2125_D,D,2793.15
2201,-2793.15,1,0,0,2201_C,C,2793.15
2106,-28259.41,6,0,0,2106_C,C,28259.41
3107,1044.09,6,0,0,3107_D,D,1044.09
3213,4803.79,6,0,0,3213_D,D,4803.79
1186,28259.41,6,0,0,1186_D,D,28259.41
1116,-4803.79,6,0,0,1116_C,C,4803.79
2129,-1044.09,6,0,0,2129_C,C,1044.09
2201,-36099.11,1,0,0,2201_C,C,36099.11
1191,-49905.35,1,0,0,1191_C,C,49905.35
3110,-24383.96,1,0,0,3110_C,C,24383.96
1180,36099.11,1,0,0,1180_D,D,36099.11
2124,24383.96,1,0,0,2124_D,D,24383.96
1106,49905.35,1,0,0,1106_D,D,49905.35
1114,-10361.58,5,0,0,1114_C,C,10361.58
1153,10361.58,5,0,0,1153_D,D,10361.58
2126,2739.22,4,0,0,2126_D,D,2739.22
1131,-2739.22,4,0,0,1131_C,C,2739.22
2277,3908.55,5,0,0,2277_D,D,3908.55
2118,-3908.55,5,0,0,2118_C,C,3908.55
2141,-24769.1,2,0,0,2141_C,C,24769.1
1100,17812.66,2,0,0,1100_D,D,17812.66
2243,24769.1,2,0,0,2243_D,D,24769.1
3129,-17812.66,2,0,0,3129_C,C,17812.66
3129,29199.86,2,0,0,3129_D,D,29199.86
1197,-29199.86,2,0,0,1197_C,C,29199.86
1182,46602.75,6,0,0,1182_D,D,46602.75
1177,-43392.02,6,0,0,1177_C,C,43392.02
2114,-46602.75,6,0,0,2114_C,C,46602.75
1192,34839.83,6,0,0,1192_D,D,34839.83
3214,43392.02,6,0,0,3214_D,D,43392.02
3213,-34839.83,6,0,0,3213_C,C,34839.83
3135,34253.19,4,0,0,3135_D,D,34253.19
3213,35460.38,4,0,0,3213_D,D,35460.38
2144,44064.51,4,0,0,2144_D,D,44064.51
2261,-34253.19,4,0,0,2261_C,C,34253.19
2223,-35460.38,4,0,0,2223_C,C,35460.38
3126,-44064.51,4,0,0,3126_C,C,44064.51
1177,41622.81,2,0,0,1177_D,D,41622.81
1193,-41622.81,2,0,0,1193_C,C,41622.81
2190,-25647.37,2,0,0,2190_C,C,25647.37
1103,25647.37,2,0,0,1103_D,D,25647.37
1197,44230.3,2,0,0,1197_D,D,44230.3
3179,-44230.3,2,0,0,3179_C,C,44230.3
3221,42244.37,4,0,0,3221_D,D,42244.37
3157,-1849.46,4,0,0,3157_C,C,1849.46
2151,1849.46,4,0,0,2151_D,D,1849.46
2210,-42244.37,4,0,0,2210_C,C,42244.37
2106,37815.3,5,0,0,2106_D,D,37815.3
2192,-37815.3,5,0,0,2192_C,C,37815.3
3172,35762.62,5,0,0,3172_D,D,35762.62
1140,-35762.62,5,0,0,1140_C,C,35762.62
2204,-13909.8,3,0,0,2204_C,C,13909.8
3166,13909.8,3,0,0,3166_D,D,13909.8
3115,24687.67,6,0,0,3115_D,D,24687.67
1190,-7398.26,6,0,0,1190_C,C,7398.26
2132,7398.26,6,0,0,2132_D,D,7398.26
2193,-28035.54,6,0,0,2193_C,C,28035.54
2162,28035.54,6,0,0,2162_D,D,28035.54
2149,-24687.67,6,0,0,2149_C,C,24687.67
1170,-33652.87,3,0,0,1170_C,C,33652.87
2199,33652.87,3,0,0,2199_D,D,33652.87
2215,-8837.49,5,0,0,2215_C,C,8837.49
3220,8837.49,5,0,0,3220_D,D,8837.49
3149,-3654.81,7,0,0,3149_C,C,3654.81
2130,3654.81,7,0,0,2130_D,D,3654.81
2229,22032.4,6,0,0,2229_D,D,22032.4
2284,-22032.4,6,0,0,2284_C,C,22032.4
2157,28722.35,6,0,0,2157_D,D,28722.35
1134,-28722.35,6,0,0,1134_C,C,28722.35
1126,-9642.83,1,0,0,1126_C,C,9642.83
2136,35906.14,1,0,0,2136_D,D,35906.14
3223,-3051.22,1,0,0,3223_C,C,3051.22
2181,3051.22,1,0,0,2181_D,D,3051.22
2256,9642.83,1,0,0,2256_D,D,9642.83
1140,-35906.14,1,0,0,1140_C,C,35906.14
2266,-46411.11,7,0,0,2266_C,C,46411.11
2197,46411.11,7,0,0,2197_D,D,46411.11
2233,-22879.45,5,0,0,2233_C,C,22879.45
1178,22590.48,5,0,0,1178_D,D,22590.48
2287,22879.45,5,0,0,2287_D,D,22879.45
3140,-22590.48,5,0,0,3140_C,C,22590.48
1109,19231.47,7,0,0,1109_D,D,19231.47
3226,-19231.47,7,0,0,3226_C,C,19231.47
3137,40811.38,5,0,0,3137_D,D,40811.38
2178,-40811.38,5,0,0,2178_C,C,40811.38
1137,1741.02,6,0,0,1137_D,D,1741.02
3166,6232.94,6,0,0,3166_D,D,6232.94
2251,-6232.94,6,0,0,2251_C,C,6232.94
2135,32137.8,6,0,0,2135_D,D,32137.8
2259,-1741.02,6,0,0,2259_C,C,1741.02
3123,-32137.8,6,0,0,3123_C,C,32137.8
1133,-18294.74,1,0,0,1133_C,C,18294.74
2134,-16444.66,1,0,0,2134_C,C,16444.66
2173,16444.66,1,0,0,2173_D,D,16444.66
3177,18294.74,1,0,0,3177_D,D,18294.74
3131,-43135.62,1,0,0,3131_C,C,43135.62
2104,43135.62,1,0,0,2104_D,D,43135.62
2231,13440.27,6,0,0,2231_D,D,13440.27
2118,-13440.27,6,0,0,2118_C,C,13440.27
2255,-26939.23,6,0,0,2255_C,C,26939.23
1148,-8522.26,6,0,0,1148_C,C,8522.26
2147,8522.26,6,0,0,2147_D,D,8522.26
3146,26939.23,6,0,0,3146_D,D,26939.23
2111,10297.29,3,0,0,2111_D,D,10297.29
2155,-37273.25,3,0,0,2155_C,C,37273.25
1109,37273.25,3,0,0,1109_D,D,37273.25
1105,-34081.02,3,0,0,1105_C,C,34081.02
3173,-10297.29,3,0,0,3173_C,C,10297.29
3110,34081.02,3,0,0,3110_D,D,34081.02
2143,-30709.61,6,0,0,2143_C,C,30709.61
1171,30709.61,6,0,0,1171_D,D,30709.61
3214,-40623.84,6,0,0,3214_C,C,40623.84
1115,-44093.9,6,0,0,1115_C,C,44093.9
3193,40623.84,6,0,0,3193_D,D,40623.84
2160,44093.9,6,0,0,2160_D,D,44093.9
3220,-27165.94,4,0,0,3220_C,C,27165.94
2158,-4124.82,4,0,0,2158_C,C,4124.82
2198,27165.94,4,0,0,2198_D,D,27165.94
2271,4124.82,4,0,0,2271_D,D,4124.82
2105,42064.38,5,0,0,2105_D,D,42064.38
3196,-42064.38,5,0,0,3196_C,C,42064.38
1138,46801.31,2,0,0,1138_D,D,46801.31
1128,-46801.31,2,0,0,1128_C,C,46801.31
2157,46648.76,2,0,0,2157_D,D,46648.76
1184,-46648.76,2,0,0,1184_C,C,46648.76
2155,-45470.31,2,0,0,2155_C,C,45470.31
1167,45470.31,2,0,0,1167_D,D,45470.31
2222,-14965.88,2,0,0,2222_C,C,14965.88
2133,28628.74,2,0,0,2133_D,D,28628.74
3196,-28628.74,2,0,0,3196_C,C,28628.74
3219,14965.88,2,0,0,3219_D,D,14965.88
3146,25433.61,3,0,0,3146_D,D,25433.61
3165,-23151.41,3,0,0,3165_C,C,23151.41
2177,-25433.61,3,0,0,2177_C,C,25433.61
2188,3987.73,3,0,0,2188_D,D,3987.73
3177,-3987.73,3,0,0,3177_C,C,3987.73
2279,23151.41,3,0,0,2279_D,D,23151.41
3111,-41826.18,2,0,0,3111_C,C,41826.18
2298,41826.18,2,0,0,2298_D,D,41826.18
2247,-3742.41,3,0,0,2247_C,C,3742.41
1170,3742.41,3,0,0,1170_D,D,3742.41
2298,29517.89,7,0,0,2298_D,D,29517.89
2130,30257.8,7,0,0,2130_D,D,30257.8
2115,-19084.88,7,0,0,2115_C,C,19084.88
1136,19084.88,7,0,0,1136_D,D,19084.88
2222,-29517.89,7,0,0,2222_C,C,29517.89
2158,-30257.8,7,0,0,2158_C,C,30257.8
2288,-44578.91,5,0,0,2288_C,C,44578.91
3225,44578.91,5,0,0,3225_D,D,44578.91
1177,5036.77,3,0,0,1177_D,D,5036.77
3100,-6793.61,3,0,0,3100_C,C,6793.61
3107,-5036.77,3,0,0,3107_C,C,5036.77
2132,26191.16,3,0,0,2132_D,D,26191.16
3212,6793.61,3,0,0,3212_D,D,6793.61
2265,-26191.16,3,0,0,2265_C,C,26191.16
2204,-4515.97,3,0,0,2204_C,C,4515.97
2104,-21338.76,3,0,0,2104_C,C,21338.76
1192,21338.76,3,0,0,1192_D,D,21338.76
2146,20949.36,3,0,0,2146_D,D,20949.36
3147,4515.97,3,0,0,3147_D,D,4515.97
1131,-20949.36,3,0,0,1131_C,C,20949.36
2149,-9691.16,7,0,0,2149_C,C,9691.16
2224,3676.07,7,0,0,2224_D,D,3676.07
2103,-3676.07,7,0,0,2103_C,C,3676.07
1187,4690.54,7,0,0,1187_D,D,4690.54
2233,-4690.54,7,0,0,2233_C,C,4690.54
2242,9691.16,7,0,0,2242_D,D,9691.16
2159,-11271.46,1,0,0,2159_C,C,11271.46
2116,40787.61,1,0,0,2116_D,D,40787.61
3163,39171.93,1,0,0,3163_D,D,39171.93
3173,-40787.61,1,0,0,3173_C,C,40787.61
3214,-39171.93,1,0,0,3214_C,C,39171.93
2287,11271.46,1,0,0,2287_D,D,11271.46
3126,-48268.4,7,0,0,3126_C,C,48268.4
3222,48268.4,7,0,0,3222_D,D,48268.4
3163,44633.8,2,0,0,3163_D,D,44633.8
2202,-44633.8,2,0,0,2202_C,C,44633.8
2255,-5768.43,5,0,0,2255_C,C,5768.43
2264,44805.46,5,0,0,2264_D,D,44805.46
2270,-14168.52,5,0,0,2270_C,C,14168.52
3142,5768.43,5,0,0,3142_D,D,5768.43
2163,-44805.46,5,0,0,2163_C,C,44805.46
2175,14168.52,5,0,0,2175_D,D,14168.52
2217,-42461.2,6,0,0,2217_C,C,42461.2
2264,42461.2,6,0,0,2264_D,D,42461.2
1146,33028.68,1,0,0,1146_D,D,33028.68
2123,-33028.68,1,0,0,2123_C,C,33028.68
3115,-43353.26,6,0,0,3115_C,C,43353.26
2254,43353.26,6,0,0,2254_D,D,43353.26
2111,-14117.19,7,0,0,2111_C,C,14117.19
3115,14117.19,7,0,0,3115_D,D,14117.19
2139,5625.13,7,0,0,2139_D,D,5625.13
3138,-5625.13,7,0,0,3138_C,C,5625.13
3130,26990.4,6,0,0,3130_D,D,26990.4
3181,-26990.4,6,0,0,3181_C,C,26990.4
3215,-5161.0,6,0,0,3215_C,C,5161.0
2260,5161.0,6,0,0,2260_D,D,5161.0
1101,44398.05,5,0,0,1101_D,D,44398.05
2278,-43038.15,5,0,0,2278_C,C,43038.15
2200,43038.15,5,0,0,2200_D,D,43038.15
2188,-44398.05,5,0,0,2188_C,C,44398.05
3157,-34707.03,5,0,0,3157_C,C,34707.03
3112,34707.03,5,0,0,3112_D,D,34707.03
1149,7181.32,3,0,0,1149_D,D,7181.32
1104,-7181.32,3,0,0,1104_C,C,7181.32
2272,-14443.67,5,0,0,2272_C,C,14443.67
1160,-13436.89,5,0,0,1160_C,C,13436.89
3113,-46258.58,5,0,0,3113_C,C,46258.58
2288,13436.89,5,0,0,2288_D,D,13436.89
3211,46258.58,5,0,0,3211_D,D,46258.58
2210,14443.67,5,0,0,2210_D,D,14443.67
2245,26154.92,1,0,0,2245_D,D,26154.92
2163,-26154.92,1,0,0,2163_C,C,26154.92
1108,20210.4,1,0,0,1108_D,D,20210.4
2166,-2485.4,1,0,0,2166_C,C,2485.4
1118,-20210.4,1,0,0,1118_C,C,20210.4
2295,2485.4,1,0,0,2295_D,D,2485.4
1170,48628.77,2,0,0,1170_D,D,48628.77
2190,-48628.77,2,0,0,2190_C,C,48628.77
3180,-42649.7,2,0,0,3180_C,C,42649.7
2106,-1320.33,2,0,0,2106_C,C,1320.33
2239,1320.33,2,0,0,2239_D,D,1320.33
2251,42649.7,2,0,0,2251_D,D,42649.7
3185,-13991.84,4,0,0,3185_C,C,13991.84
2222,-48977.25,4,0,0,2222_C,C,48977.25
1182,48977.25,4,0,0,1182_D,D,48977.25
2206,13991.84,4,0,0,2206_D,D,13991.84
2164,-7496.03,1,0,0,2164_C,C,7496.03
2141,43272.55,1,0,0,2141_D,D,43272.55
2250,-43272.55,1,0,0,2250_C,C,43272.55
3170,7496.03,1,0,0,3170_D,D,7496.03
2259,-17489.34,6,0,0,2259_C,C,17489.34
1118,46332.79,6,0,0,1118_D,D,46332.79
3134,-33543.0,6,0,0,3134_C,C,33543.0
3183,33543.0,6,0,0,3183_D,D,33543.0
3180,-46332.79,6,0,0,3180_C,C,46332.79
2182,17489.34,6,0,0,2182_D,D,17489.34
1179,-22970.49,1,0,0,1179_C,C,22970.49
2279,-20533.68,1,0,0,2279_C,C,20533.68
1175,22970.49,1,0,0,1175_D,D,22970.49
2273,42346.47,1,0,0,2273_D,D,42346.47
2157,-42346.47,1,0,0,2157_C,C,42346.47
3172,20533.68,1,0,0,3172_D,D,20533.68
3191,11401.37,5,0,0,3191_D,D,11401.37
3150,-11401.37,5,0,0,3150_C,C,11401.37
2242,19287.69,5,0,0,2242_D,D,19287.69
2126,-32548.19,5,0,0,2126_C,C,32548.19
2163,-19287.69,5,0,0,2163_C,C,19287.69
3198,32548.19,5,0,0,3198_D,D,32548.19
3110,48417.34,1,0,0,3110_D,D,48417.34
3214,-48417.34,1,0,0,3214_C,C,48417.34
2140,-35653.14,7,0,0,2140_C,C,35653.14
1163,11915.28,7,0,0,1163_D,D,11915.28
2127,-11915.28,7,0,0,2127_C,C,11915.28
2236,35653.14,7,0,0,2236_D,D,35653.14
2220,35161.46,7,0,0,2220_D,D,35161.46
3122,-35161.46,7,0,0,3122_C,C,35161.46
1169,-35774.98,3,0,0,1169_C,C,35774.98
2148,7572.35,3,0,0,2148_D,D,7572.35
2222,35774.98,3,0,0,2222_D,D,35774.98
1124,-7572.35,3,0,0,1124_C,C,7572.35
1148,49579.46,3,0,0,1148_D,D,49579.46
2105,-49579.46,3,0,0,2105_C,C,49579.46
1160,-22695.9,5,0,0,1160_C,C,22695.9
1198,22695.9,5,0,0,1198_D,D,22695.9
2118,-30805.04,7,0,0,2118_C,C,30805.04
3183,30805.04,7,0,0,3183_D,D,30805.04
3139,45864.06,7,0,0,3139_D,D,45864.06
3100,-45864.06,7,0,0,3100_C,C,45864.06
2291,45858.2,3,0,0,2291_D,D,45858.2
3169,-45858.2,3,0,0,3169_C,C,45858.2
3146,-8857.45,3,0,0,3146_C,C,8857.45
3148,8857.45,3,0,0,3148_D,D,8857.45
1176,6872.26,3,0,0,1176_D,D,6872.26
1155,-6872.26,3,0,0,1155_C,C,6872.26
2217,-10752.7,2,0,0,2217_C,C,10752.7
2203,-12383.73,2,0,0,2203_C,C,12383.73
3205,12383.73,2,0,0,3205_D,D,12383.73
2243,10752.7,2,0,0,2243_D,D,10752.7
2271,-40985.59,4,0,0,2271_C,C,40985.59
2110,40985.59,4,0,0,2110_D,D,40985.59
1134,9314.03,4,0,0,1134_D,D,9314.03
3207,-9314.03,4,0,0,3207_C,C,9314.03
1197,12539.41,4,0,0,1197_D,D,12539.41
1159,29848.13,4,0,0,1159_D,D,29848.13
1118,-29848.13,4,0,0,1118_C,C,29848.13
2106,-12539.41,4,0,0,2106_C,C,12539.41
1117,6620.48,5,0,0,1117_D,D,6620.48
3148,-6620.48,5,0,0,3148_C,C,6620.48
2142,1383.81,5,0,0,2142_D,D,1383.81
1193,-1383.81,5,0,0,1193_C,C,1383.81
2254,-27701.51,5,0,0,2254_C,C,27701.51
1150,27701.51,5,0,0,1150_D,D,27701.51
2173,-32776.37,7,0,0,2173_C,C,32776.37
2108,32776.37,7,0,0,2108_D,D,32776.37
1163,-38666.75,2,0,0,1163_C,C,38666.75
2102,27390.77,2,0,0,2102_D,D,27390.77
2127,32941.2,2,0,0,2127_D,D,32941.2
3166,-32941.2,2,0,0,3166_C,C,32941.2
2266,38666.75,2,0,0,2266_D,D,38666.75
1106,-27390.77,2,0,0,1106_C,C,27390.77
2140,43796.69,3,0,0,2140_D,D,43796.69
1144,-43796.69,3,0,0,1144_C,C,43796.69
2153,-39913.05,3,0,0,2153_C,C,39913.05
2221,39913.05,3,0,0,2221_D,D,39913.05
1170,-19878.13,1,0,0,1170_C,C,19878.13
3111,19878.13,1,0,0,3111_D,D,19878.13
1169,-28459.78,1,0,0,1169_C,C,28459.78
2118,28459.78,1,0,0,2118_D,D,28459.78
3120,17419.4,1,0,0,3120_D,D,17419.4
3154,-17419.4,1,0,0,3154_C,C,17419.4
2101,40732.27,4,0,0,2101_D,D,40732.27
3173,41568.81,4,0,0,3173_D,D,41568.81
2220,47031.52,4,0,0,2220_D,D,47031.52
3202,-47031.52,4,0,0,3202_C,C,47031.52
1177,-41568.81,4,0,0,1177_C,C,41568.81
2122,-40732.27,4,0,0,2122_C,C,40732.27
2285,-15119.79,5,0,0,2285_C,C,15119.79
2129,1394.29,5,0,0,2129_D,D,1394.29
3113,15119.79,5,0,0,3113_D,D,15119.79
3119,-1394.29,5,0,0,3119_C,C,1394.29
2103,-24619.33,5,0,0,2103_C,C,24619.33
3190,24619.33,5,0,0,3190_D,D,24619.33
2281,-3756.29,6,0,0,2281_C,C,3756.29
2290,3756.29,6,0,0,2290_D,D,3756.29
2274,-20840.26,7,0,0,2274_C,C,20840.26
1150,-39744.14,7,0,0,1150_C,C,39744.14
2256,39744.14,7,0,0,2256_D,D,39744.14
2278,20840.26,7,0,0,2278_D,D,20840.26
1162,-34842.6,4,0,0,1162_C,C,34842.6
2277,48706.94,4,0,0,2277_D,D,48706.94
2103,-48706.94,4,0,0,2103_C,C,48706.94
1117,34842.6,4,0,0,1117_D,D,34842.6
2125,1829.32,4,0,0,2125_D,D,1829.32
3120,-1829.32,4,0,0,3120_C,C,1829.32
2198,-44194.41,4,0,0,2198_C,C,44194.41
3168,44194.41,4,0,0,3168_D,D,44194.41
1169,6547.34,4,0,0,1169_D,D,6547.34
1183,-6547.34,4,0,0,1183_C,C,6547.34
1145,42845.37,4,0,0,1145_D,D,42845.37
2117,-13571.2,4,0,0,2117_C,C,13571.2
2253,-42845.37,4,0,0,2253_C,C,42845.37
2232,21367.27,4,0,0,2232_D,D,21367.27
3189,-21367.27,4,0,0,3189_C,C,21367.27
3182,13571.2,4,0,0,3182_D,D,13571.2
3112,13067.98,6,0,0,3112_D,D,13067.98
1143,-46260.18,6,0,0,1143_C,C,46260.18
2223,16113.62,6,0,0,2223_D,D,16113.62
3142,-13067.98,6,0,0,3142_C,C,13067.98
2242,-16113.62,6,0,0,2242_C,C,16113.62
3176,46260.18,6,0,0,3176_D,D,46260.18
2128,45717.32,7,0,0,2128_D,D,45717.32
1112,6859.4,7,0,0,1112_D,D,6859.4
2140,49991.34,7,0,0,2140_D,D,49991.34
1157,-6859.4,7,0,0,1157_C,C,6859.4
2179,-45717.32,7,0,0,2179_C,C,45717.32
2227,-49991.34,7,0,0,2227_C,C,49991.34
1180,-46900.58,4,0,0,1180_C,C,46900.58
1108,-2089.37,4,0,0,1108_C,C,2089.37
2127,2089.37,4,0,0,2127_D,D,2089.37
3101,46900.58,4,0,0,3101_D,D,46900.58
3208,34311.09,7,0,0,3208_D,D,34311.09
2141,-34311.09,7,0,0,2141_C,C,34311.09
2163,36145.99,7,0,0,2163_D,D,36145.99
2224,-36145.99,7,0,0,2224_C,C,36145.99
2154,-33936.44,7,0,0,2154_C,C,33936.44
3123,21274.3,7,0,0,3123_D,D,21274.3
2257,-21274.3,7,0,0,2257_C,C,21274.3
2120,33936.44,7,0,0,2120_D,D,33936.44
2264,30034.18,6,0,0,2264_D,D,30034.18
1111,-29080.09,6,0,0,1111_C,C,29080.09
2225,-30034.18,6,0,0,2225_C,C,30034.18
2283,29080.09,6,0,0,2283_D,D,29080.09
2239,28311.38,5,0,0,2239_D,D,28311.38
1179,-28311.38,5,0,0,1179_C,C,28311.38
3104,-46051.92,7,0,0,3104_C,C,46051.92
3203,46051.92,7,0,0,3203_D,D,46051.92
2167,10820.11,7,0,0,2167_D,D,10820.11
3166,-10820.11,7,0,0,3166_C,C,10820.11
2195,-9519.59,5,0,0,2195_C,C,9519.59
2263,17202.31,5,0,0,2263_D,D,17202.31
2285,-17202.31,5,0,0,2285_C,C,17202.31
2290,9681.42,5,0,0,2290_D,D,9681.42
3215,9519.59,5,0,0,3215_D,D,9519.59
3197,-9681.42,5,0,0,3197_C,C,9681.42
3113,30457.86,4,0,0,3113_D,D,30457.86
2134,-8429.1,4,0,0,2134_C,C,8429.1
3177,8429.1,4,0,0,3177_D,D,8429.1
2146,-31971.85,4,0,0,2146_C,C,31971.85
3206,31971.85,4,0,0,3206_D,D,31971.85
1140,-30457.86,4,0,0,1140_C,C,30457.86
2113,-16609.17,4,0,0,2113_C,C,16609.17
2143,-33629.46,4,0,0,2143_C,C,33629.46
2144,33629.46,4,0,0,2144_D,D,33629.46
3155,16609.17,4,0,0,3155_D,D,16609.17
3142,-46743.57,4,0,0,3142_C,C,46743.57
3165,46743.57,4,0,0,3165_D,D,46743.57
1195,-38167.15,4,0,0,1195_C,C,38167.15
3163,38167.15,4,0,0,3163_D,D,38167.15
3161,40326.63,4,0,0,3161_D,D,40326.63
3142,34235.16,4,0,0,3142_D,D,34235.16
3136,-34235.16,4,0,0,3136_C,C,34235.16
2111,-40326.63,4,0,0,2111_C,C,40326.63
2255,13897.13,5,0,0,2255_D,D,13897.13
1159,-13897.13,5,0,0,1159_C,C,13897.13
3138,-2186.76,4,0,0,3138_C,C,2186.76
2197,2186.76,4,0,0,2197_D,D,2186.76
2285,-14980.97,4,0,0,2285_C,C,14980.97
1132,-22016.93,4,0,0,1132_C,C,22016.93
1163,14980.97,4,0,0,1163_D,D,14980.97
2180,22016.93,4,0,0,2180_D,D,22016.93
3153,4856.11,2,0,0,3153_D,D,4856.11
1172,-13293.91,2,0,0,1172_C,C,13293.91
1138,13293.91,2,0,0,1138_D,D,13293.91
2172,-4856.11,2,0,0,2172_C,C,4856.11
1121,-27181.46,4,0,0,1121_C,C,27181.46
1146,27181.46,4,0,0,1146_D,D,27181.46
2115,21378.27,4,0,0,2115_D,D,21378.27
2107,-21378.27,4,0,0,2107_C,C,21378.27
3165,-49457.23,5,0,0,3165_C,C,49457.23
3196,49457.23,5,0,0,3196_D,D,49457.23
1168,-48890.09,5,0,0,1168_C,C,48890.09
3155,48890.09,5,0,0,3155_D,D,48890.09
1158,-20442.78,4,0,0,1158_C,C,20442.78
2241,20442.78,4,0,0,2241_D,D,20442.78
1114,1370.16,2,0,0,1114_D,D,1370.16
1183,-24245.69,2,0,0,1183_C,C,24245.69
3216,24245.69,2,0,0,3216_D,D,24245.69
2101,-1370.16,2,0,0,2101_C,C,1370.16
1100,38125.24,6,0,0,1100_D,D,38125.24
2186,-47364.77,6,0,0,2186_C,C,47364.77
2116,-38125.24,6,0,0,2116_C,C,38125.24
2104,47364.77,6,0,0,2104_D,D,47364.77
2261,16618.49,1,0,0,2261_D,D,16618.49
1143,-39335.74,1,0,0,1143_C,C,39335.74
3225,-16618.49,1,0,0,3225_C,C,16618.49
2111,39335.74,1,0,0,2111_D,D,39335.74
2123,26633.03,1,0,0,2123_D,D,26633.03
3100,-26633.03,1,0,0,3100_C,C,26633.03
2253,-48141.27,5,0,0,2253_C,C,48141.27
2178,25237.7,5,0,0,2178_D,D,25237.7
3186,48141.27,5,0,0,3186_D,D,48141.27
3147,-25237.7,5,0,0,3147_C,C,25237.7
1175,33509.23,6,0,0,1175_D,D,33509.23
3140,33315.05,6,0,0,3140_D,D,33315.05
3136,-33509.23,6,0,0,3136_C,C,33509.23
2258,-33315.05,6,0,0,2258_C,C,33315.05
2186,-25352.18,1,0,0,2186_C,C,25352.18
2208,25352.18,1,0,0,2208_D,D,25352.18
2247,14909.06,5,0,0,2247_D,D,14909.06
2289,37851.89,5,0,0,2289_D,D,37851.89
2283,-14909.06,5,0,0,2283_C,C,14909.06
2212,47652.61,5,0,0,2212_D,D,47652.61
2145,-37851.89,5,0,0,2145_C,C,37851.89
2296,-47652.61,5,0,0,2296_C,C,47652.61
3225,-28785.77,2,0,0,3225_C,C,28785.77
3208,28785.77,2,0,0,3208_D,D,28785.77
2246,-21231.78,2,0,0,2246_C,C,21231.78
1157,21231.78,2,0,0,1157_D,D,21231.78
1122,-13066.3,6,0,0,1122_C,C,13066.3
2224,46878.66,6,0,0,2224_D,D,46878.66
2152,13066.3,6,0,0,2152_D,D,13066.3
2142,-46878.66,6,0,0,2142_C,C,46878.66
1114,-1882.37,7,0,0,1114_C,C,1882.37
1146,12285.57,7,0,0,1146_D,D,12285.57
2242,-12285.57,7,0,0,2242_C,C,12285.57
1153,1882.37,7,0,0,1153_D,D,1882.37
2163,-34858.14,6,0,0,2163_C,C,34858.14
3108,38474.79,6,0,0,3108_D,D,38474.79
3121,-38474.79,6,0,0,3121_C,C,38474.79
2258,-19585.62,6,0,0,2258_C,C,19585.62
3129,34858.14,6,0,0,3129_D,D,34858.14
3110,19585.62,6,0,0,3110_D,D,19585.62
1141,-43610.51,4,0,0,1141_C,C,43610.51
1187,43610.51,4,0,0,1187_D,D,43610.51
3210,-28661.25,7,0,0,3210_C,C,28661.25
2265,28661.25,7,0,0,2265_D,D,28661.25
2184,-23435.44,7,0,0,2184_C,C,23435.44
1183,23435.44,7,0,0,1183_D,D,23435.44
3135,38024.32,3,0,0,3135_D,D,38024.32
2275,-38024.32,3,0,0,2275_C,C,38024.32
2120,23994.99,4,0,0,2120_D,D,23994.99
2102,-23994.99,4,0,0,2102_C,C,23994.99
2284,10141.52,3,0,0,2284_D,D,10141.52
3210,-10141.52,3,0,0,3210_C,C,10141.52
1121,16206.74,5,0,0,1121_D,D,16206.74
2296,35882.25,5,0,0,2296_D,D,35882.25
2144,-16206.74,5,0,0,2144_C,C,16206.74
1147,-35882.25,5,0,0,1147_C,C,35882.25
2136,17973.65,4,0,0,2136_D,D,17973.65
1103,-17973.65,4,0,0,1103_C,C,17973.65
2239,-33891.16,4,0,0,2239_C,C,33891.16
2144,33891.16,4,0,0,2144_D,D,33891.16
3204,10652.79,6,0,0,3204_D,D,10652.79
2241,-10652.79,6,0,0,2241_C,C,10652.79
